Timestamp,Day,Participant,Location Coordinates,HRV
2023-01-24 15:43:30,Tuesday,7,"52.2058183333333, 10.5328881166667",31.095749255
2023-01-24 15:43:40,Tuesday,7,"52.2044694666667, 10.5317955777778",31.095749255
2023-01-24 15:43:50,Tuesday,7,"52.20299552, 10.52962004",39.87418099477
2023-01-24 15:44:00,Tuesday,7,"52.20126961, 10.52791933",43.6363660261
2023-01-24 15:44:10,Tuesday,7,"52.1991998, 10.52810665",43.6363660261
2023-01-24 15:44:20,Tuesday,7,"52.1973891, 10.5293835",44.739996341
2023-01-24 15:44:30,Tuesday,7,"52.19526209, 10.53036164",45.8436266559
2023-01-24 15:44:40,Tuesday,7,"52.1932806, 10.53129679",45.8436266559
2023-01-24 15:44:50,Tuesday,7,"52.19135774, 10.53219616",46.20165583321
2023-01-24 15:45:00,Tuesday,7,"52.18950514, 10.5330775",46.3550969092
2023-01-24 15:45:10,Tuesday,7,"52.1885214125, 10.5335912375",46.3550969092
2023-01-24 15:45:20,Tuesday,7,"52.1885003, 10.5332829",57.0214837347
2023-01-24 15:45:30,Tuesday,7,"52.1882103714286, 10.5334801571429",57.0214837347
2023-01-24 15:45:40,Tuesday,7,"52.18756818, 10.5337678",57.0214837347
2023-01-24 15:45:50,Tuesday,7,"52.1867716375, 10.5340773625",51.9087270507625
2023-01-24 15:46:00,Tuesday,7,"52.1853166, 10.5347523",48.8410730404
2023-01-24 15:46:10,Tuesday,7,"52.1841308125, 10.53531325",48.8410730404
2023-01-24 15:46:20,Tuesday,7,"52.1834794285714, 10.5355173571429",51.6683099234714
2023-01-24 15:46:30,Tuesday,7,"52.1830663, 10.5356155",52.7992046767
2023-01-24 15:47:00,Tuesday,7,"52.1825664, 10.5357271",58.877312896
2023-01-24 15:47:10,Tuesday,7,"52.1822225428571, 10.5357623142857",58.877312896
2023-01-24 15:47:10,Tuesday,7,"52.1816613, 10.5358447",58.877312896
2023-01-24 15:47:20,Tuesday,7,"52.1815044428571, 10.5359021285714",55.8838751738857
2023-01-25 11:21:50,Wednesday,8,"52.31395734, 10.55463635",
2023-01-25 13:17:30,Wednesday,8,"52.2683416671429, 10.54093885",
2023-01-25 13:17:40,Wednesday,8,"52.268324211, 10.540769693",
2023-01-25 13:17:50,Wednesday,8,"52.268255787, 10.540602561",
2023-01-25 13:18:00,Wednesday,8,"52.268188633, 10.540418421",
2023-01-25 13:18:10,Wednesday,8,"52.26815738, 10.54020285",
2023-01-25 13:18:20,Wednesday,8,"52.268146449, 10.539921497",
2023-01-25 13:18:30,Wednesday,8,"52.268121523, 10.539869224",
2023-01-25 13:18:40,Wednesday,8,"52.268120001, 10.539871858",
2023-01-25 13:18:50,Wednesday,8,"52.268119412, 10.539871784",
2023-01-25 13:19:00,Wednesday,8,"52.268100928, 10.539804719",
2023-01-25 13:19:10,Wednesday,8,"52.267989468, 10.539578321",
2023-01-25 13:19:20,Wednesday,8,"52.26792201, 10.539395866",
2023-01-25 13:19:30,Wednesday,8,"52.26789632, 10.53933807",
2023-01-25 13:19:30,Wednesday,8,"52.2678829577778, 10.5392913444444",
2023-01-25 13:19:40,Wednesday,8,"52.267874755, 10.539282661",
2023-01-25 13:19:50,Wednesday,8,"52.267873742, 10.539282893",
2023-01-25 13:20:00,Wednesday,8,"52.267873481, 10.539282497",
2023-01-25 13:20:10,Wednesday,8,"52.267876502, 10.539284929",33.3742633226
2023-01-25 13:20:20,Wednesday,8,"52.26787212, 10.53929477",33.3742633226
2023-01-25 13:20:30,Wednesday,8,"52.267867945, 10.539294212",33.3742633226
2023-01-25 13:20:40,Wednesday,8,"52.267873719, 10.539287161",33.3742633226
2023-01-25 13:20:50,Wednesday,8,"52.267874579, 10.5392909",
2023-01-25 13:21:00,Wednesday,8,"52.267875498, 10.539292607",
2023-01-25 13:21:10,Wednesday,8,"52.267877225, 10.539295235",
2023-01-25 13:21:20,Wednesday,8,"52.267877966, 10.53929696",
2023-01-25 13:21:30,Wednesday,8,"52.267878525, 10.539297486",
2023-01-25 13:21:40,Wednesday,8,"52.267878758, 10.539298702",
2023-01-25 13:21:50,Wednesday,8,"52.267879033, 10.539309886",
2023-01-25 13:22:00,Wednesday,8,"52.267875796, 10.539309691",
2023-01-25 13:22:10,Wednesday,8,"52.267851099, 10.539278408",
2023-01-25 13:22:20,Wednesday,8,"52.267862863, 10.539297571",
2023-01-25 13:22:30,Wednesday,8,"52.26781265, 10.539088981",
2023-01-25 13:22:40,Wednesday,8,"52.267493725, 10.537837202",32.1419832731
2023-01-25 13:22:50,Wednesday,8,"52.267075297, 10.536329996",32.1419832731
2023-01-25 13:23:00,Wednesday,8,"52.266880854, 10.53563925",32.1419832731
2023-01-25 13:23:10,Wednesday,8,"52.266866805, 10.535619676",31.3713213269
2023-01-25 13:23:20,Wednesday,8,"52.266822252, 10.53548976",24.4353638111
2023-01-25 13:23:30,Wednesday,8,"52.266541802, 10.534501375",24.4353638111
2023-01-25 13:23:40,Wednesday,8,"52.266284925, 10.533556388",24.39985094316
2023-01-25 13:23:50,Wednesday,8,"52.26629734, 10.532611047",24.0802351317
2023-01-25 13:24:00,Wednesday,8,"52.266129475, 10.531446193",24.0802351317
2023-01-25 13:24:10,Wednesday,8,"52.265941369, 10.531027839",23.83742157947
2023-01-25 13:24:20,Wednesday,8,"52.265869359, 10.530535911",21.6520996094
2023-01-25 13:24:30,Wednesday,8,"52.265815384, 10.530275868",21.6520996094
2023-01-25 13:24:40,Wednesday,8,"52.265805862, 10.530266135",21.40102812809
2023-01-25 13:24:50,Wednesday,8,"52.265802882, 10.530268027",19.1413847963
2023-01-25 13:25:00,Wednesday,8,"52.265800775, 10.530269724",19.1413847963
2023-01-25 13:25:10,Wednesday,8,"52.265798234, 10.530271618",19.38327847673
2023-01-25 13:25:20,Wednesday,8,"52.265767894, 10.530123329",21.5603216006
2023-01-25 13:25:30,Wednesday,8,"52.265720559, 10.529989674",21.5603216006
2023-01-25 13:25:40,Wednesday,8,"52.265708871, 10.529983661",21.5603216006
2023-01-25 13:25:50,Wednesday,8,"52.26567076, 10.529599741",
2023-01-25 13:26:00,Wednesday,8,"52.265560349, 10.528465079",
2023-01-25 13:26:10,Wednesday,8,"52.265456678, 10.527427032",
2023-01-25 13:26:20,Wednesday,8,"52.2653826, 10.526698301",
2023-01-25 13:26:30,Wednesday,8,"52.265277567, 10.526025504",
2023-01-25 13:26:40,Wednesday,8,"52.2652327885714, 10.5258056057143",
2023-01-25 13:26:40,Wednesday,8,"52.26522988, 10.5258130466667",
2023-01-25 13:26:50,Wednesday,8,"52.265263195, 10.525856702",
2023-01-25 13:27:00,Wednesday,8,"52.2652547, 10.525952217",
2023-01-25 13:27:10,Wednesday,8,"52.265116418, 10.52601001",
2023-01-25 13:27:20,Wednesday,8,"52.26508923, 10.526076135",
2023-01-25 13:27:30,Wednesday,8,"52.265113134, 10.526132861",
2023-01-25 13:27:40,Wednesday,8,"52.265053832, 10.526253599",
2023-01-25 13:27:50,Wednesday,8,"52.264963979, 10.52632849",
2023-01-25 13:28:00,Wednesday,8,"52.264825256, 10.526408187",
2023-01-25 13:28:10,Wednesday,8,"52.264685741, 10.526463487",
2023-01-25 13:28:20,Wednesday,8,"52.264594392, 10.526494653",
2023-01-25 13:28:30,Wednesday,8,"52.26453508, 10.52650553",
2023-01-25 13:28:30,Wednesday,8,"52.2645010311111, 10.5265215577778",
2023-01-25 13:28:40,Wednesday,8,"52.264492457, 10.526513562",
2023-01-25 13:28:50,Wednesday,8,"52.264494924, 10.526500726",
2023-01-25 13:29:00,Wednesday,8,"52.264484184, 10.526477361",
2023-01-25 13:29:10,Wednesday,8,"52.26444918, 10.526460104",23.8873733336
2023-01-25 13:29:20,Wednesday,8,"52.264434314, 10.526453141",23.8873733336
2023-01-25 13:29:30,Wednesday,8,"52.264414543, 10.526500973",23.8873733336
2023-01-25 13:29:40,Wednesday,8,"52.264116044, 10.526565907",23.8908437534
2023-01-25 13:29:50,Wednesday,8,"52.26386156, 10.526574311",23.9220775316
2023-01-25 13:30:00,Wednesday,8,"52.263524009, 10.526462768",23.9220775316
2023-01-25 13:30:10,Wednesday,8,"52.263223015, 10.526324576",24.3642239918
2023-01-25 13:30:20,Wednesday,8,"52.263108666, 10.526291244",28.3435421336
2023-01-25 13:30:30,Wednesday,8,"52.263070332, 10.526276195",28.3435421336
2023-01-25 13:30:40,Wednesday,8,"52.262664426, 10.526029412",28.78352939841
2023-01-25 13:30:50,Wednesday,8,"52.262228322, 10.52588408",32.7434147817
2023-01-25 13:30:50,Wednesday,8,"52.26232528, 10.525882938",32.7434147817
2023-01-25 13:31:00,Wednesday,8,"52.2621934542857, 10.5258996971429",32.7434147817
2023-01-25 13:31:00,Wednesday,8,"52.2621499933333, 10.5259159766667",32.7434147817
2023-01-25 13:31:10,Wednesday,8,"52.262138214, 10.525925626",33.12253246939
2023-01-25 13:31:20,Wednesday,8,"52.262128536, 10.525940191",36.5345916586
2023-01-25 13:31:30,Wednesday,8,"52.26209784, 10.525935431",36.5345916586
2023-01-25 13:31:40,Wednesday,8,"52.261674355, 10.525788498",36.69366205936
2023-01-25 13:31:50,Wednesday,8,"52.260968482, 10.525647677",38.1252956662
2023-01-25 13:32:00,Wednesday,8,"52.260256652, 10.525963103",38.1252956662
2023-01-25 13:32:10,Wednesday,8,"52.259610604, 10.526831538",37.83736280355
2023-01-25 13:32:20,Wednesday,8,"52.258978976, 10.527308273",35.2459670397
2023-01-25 13:32:30,Wednesday,8,"52.258771182, 10.527366513",35.2459670397
2023-01-25 13:32:40,Wednesday,8,"52.258771599, 10.527360423",34.91268366467
2023-01-25 13:32:50,Wednesday,8,"52.258769099, 10.527353532",31.9131332894
2023-01-25 13:33:00,Wednesday,8,"52.258721156, 10.527364161",31.9131332894
2023-01-30 13:29:30,Monday,9,"52.3153245, 10.559446",
2023-01-30 13:29:40,Monday,9,"52.3153245, 10.559446",
2023-01-30 13:31:30,Monday,9,"52.3153284, 10.5594485",
2023-01-30 13:31:40,Monday,9,"52.3153284, 10.5594485",
2023-01-30 13:32:50,Monday,9,"52.3149795, 10.5595859",
2023-01-30 13:33:00,Monday,9,"52.3151327, 10.5594081",
2023-01-30 13:33:20,Monday,9,"52.3153236, 10.559347",
2023-01-30 13:33:30,Monday,9,"52.3153236, 10.559347",
2023-01-30 13:33:50,Monday,9,"52.315486, 10.5594735",
2023-01-30 13:34:00,Monday,9,"52.315311, 10.5595872",
2023-01-30 13:34:10,Monday,9,"52.315311, 10.5595872",
2023-01-30 13:34:20,Monday,9,"52.315124, 10.5595645",
2023-01-30 13:34:30,Monday,9,"52.3149446, 10.5595388",
2023-01-30 13:34:40,Monday,9,"52.3149446, 10.5595388",
2023-01-30 13:34:50,Monday,9,"52.3147693, 10.5594527",
2023-01-30 13:35:00,Monday,9,"52.3147335, 10.5591345",
2023-01-30 13:35:10,Monday,9,"52.3147335, 10.5591345",
2023-01-30 13:35:20,Monday,9,"52.3147583, 10.5588402",
2023-01-30 13:59:20,Monday,9,"52.3146362, 10.55849475",23.5549998819
2023-01-30 13:59:30,Monday,9,"52.31455775, 10.55728577",23.5549998819
2023-01-30 13:59:40,Monday,9,"52.31417161, 10.55561967",24.56766347638
2023-01-30 13:59:50,Monday,9,"52.31382851, 10.55371613",33.6816358267
2023-01-30 14:00:00,Monday,9,"52.31387309, 10.55182023",33.6816358267
2023-01-30 14:00:10,Monday,9,"52.3141191, 10.54991137",35.90368967052
2023-01-30 14:00:20,Monday,9,"52.31424724, 10.5479536",55.9021742649
2023-01-30 14:00:30,Monday,9,"52.31426444, 10.54638052",55.9021742649
2023-01-30 14:00:40,Monday,9,"52.3142795, 10.5460725",55.9021742649
2023-01-30 14:00:50,Monday,9,"52.3142679, 10.5457229",65.2009092423
2023-01-30 14:01:00,Monday,9,"52.3142687222222, 10.5449980111111",65.2009092423
2023-01-30 14:01:10,Monday,9,"52.3142734, 10.5439577",65.2009092423
2023-01-30 14:01:10,Monday,9,"52.3142544, 10.5428167571429",65.7007189779286
2023-01-30 14:01:20,Monday,9,"52.3142680888889, 10.5418602",68.6995773917
2023-01-30 14:01:30,Monday,9,"52.3143158, 10.54059468",68.6995773917
2023-01-30 14:01:40,Monday,9,"52.31433831, 10.53872091",68.6478773617
2023-01-30 14:01:50,Monday,9,"52.3143944, 10.53738377",68.1825770917
2023-01-30 14:02:00,Monday,9,"52.3145588857143, 10.5368733714286",68.1825770917
2023-01-30 14:02:10,Monday,9,"52.3144387, 10.5364146625",66.6785742411
2023-01-30 14:02:20,Monday,9,"52.3144196, 10.53545063",56.1505542869
2023-01-30 14:02:30,Monday,9,"52.31447844, 10.53468668",56.1505542869
2023-01-30 14:02:40,Monday,9,"52.31417377, 10.53456167",56.35397559618
2023-01-30 14:02:50,Monday,9,"52.3140061, 10.5346504",58.1847673797
2023-01-30 14:03:00,Monday,9,"52.3136938428571, 10.5348474571429",58.1847673797
2023-01-30 14:03:10,Monday,9,"52.3132475666667, 10.5352347333333",58.1847673797
2023-01-30 14:03:10,Monday,9,"52.3127852285714, 10.5356753428571",58.4758705623
2023-01-30 14:03:20,Monday,9,"52.31228988, 10.53610853",60.2224896579
2023-01-30 14:03:30,Monday,9,"52.3115155333333, 10.5368429666667",60.2224896579
2023-01-30 14:03:40,Monday,9,"52.31078903, 10.53757486",59.94172465822
2023-01-30 14:03:50,Monday,9,"52.3105755, 10.5382455",57.4148396611
2023-01-30 14:04:00,Monday,9,"52.3107138444444, 10.5390617",57.4148396611
2023-01-30 14:04:10,Monday,9,"52.3107271, 10.54022198",57.41463796635
2023-01-30 14:04:20,Monday,9,"52.3107152333333, 10.5414653666667",57.4128227136
2023-01-30 14:04:30,Monday,9,"52.31037412, 10.54208257",57.4128227136
2023-01-30 14:04:40,Monday,9,"52.30952898, 10.54244527",56.36943847065
2023-01-30 14:04:50,Monday,9,"52.3091065111111, 10.5429000888889",46.9789802841
2023-01-30 14:05:00,Monday,9,"52.3091048, 10.5431951",46.9789802841
2023-01-30 14:05:10,Monday,9,"52.3091940166667, 10.5436219333333",45.4038305820333
2023-01-30 14:05:20,Monday,9,"52.3093922111111, 10.5444952666667",37.5280820717
2023-01-30 14:05:30,Monday,9,"52.30967464, 10.54588295",37.5280820717
2023-01-30 14:05:40,Monday,9,"52.3098897555556, 10.5469771111111",37.5280820717
2023-01-30 14:05:50,Monday,9,"52.30968587, 10.54753203",46.9984062896
2023-01-30 14:06:00,Monday,9,"52.3090203, 10.54765182",46.9984062896
2023-01-30 14:06:10,Monday,9,"52.30820371, 10.5478279",46.76762541775
2023-01-30 14:06:20,Monday,9,"52.30763642, 10.5479366",44.6905975711
2023-01-30 14:06:20,Monday,9,"52.30736062, 10.54794204",44.6905975711
2023-01-30 14:06:30,Monday,9,"52.3071851, 10.5479382",44.6905975711
2023-01-30 14:07:10,Monday,9,"52.3069736, 10.5480114",41.059822597375
2023-01-30 14:07:20,Monday,9,"52.3067608, 10.5481355444444",41.8566016774
2023-01-30 14:07:30,Monday,9,"52.3064109, 10.5482583",41.8566016774
2023-01-30 14:07:30,Monday,9,"52.3064805, 10.5482440333333",41.8566016774
2023-01-30 14:07:40,Monday,9,"52.3061234666667, 10.5482068222222",40.5752395175444
2023-01-30 14:07:50,Monday,9,"52.3056879, 10.54837812",30.3243422387
2023-01-30 14:08:00,Monday,9,"52.30519722, 10.54849197",30.3243422387
2023-01-30 14:08:10,Monday,9,"52.3046491555556, 10.5485844444444",30.4812662279111
2023-01-30 14:08:20,Monday,9,"52.3044272666667, 10.5484549166667",31.7366581416
2023-01-30 14:08:40,Monday,9,"52.3043272, 10.5481115",31.7366581416
2023-01-30 14:08:40,Monday,9,"52.3042457, 10.547755",34.4107316438
2023-01-30 14:08:50,Monday,9,"52.30419467, 10.5474747",34.4107316438
2023-01-30 14:09:00,Monday,9,"52.3040817888889, 10.5468188888889",34.4107316438
2023-01-30 14:09:10,Monday,9,"52.3040218, 10.5462496",34.4107316438
2023-01-30 14:09:50,Monday,9,"52.3039413, 10.5459595",44.0363481772
2023-01-30 14:10:00,Monday,9,"52.3038046, 10.54515815",44.0363481772
2023-01-30 14:10:00,Monday,9,"52.3038648, 10.5454511",44.0363481772
2023-01-30 14:10:10,Monday,9,"52.30361725, 10.54424054",43.7631340639
2023-01-30 14:10:20,Monday,9,"52.30342504, 10.54308419",41.3042070442
2023-01-30 14:10:30,Monday,9,"52.30322739, 10.54183445",41.3042070442
2023-01-30 14:10:40,Monday,9,"52.3030456888889, 10.5409089222222",41.3042070442
2023-01-30 14:10:40,Monday,9,"52.3029152, 10.5406768",39.8404228355
2023-01-30 14:10:50,Monday,9,"52.302669, 10.5406857",39.8404228355
2023-01-30 14:11:10,Monday,9,"52.3024392833333, 10.5408003833333",37.3905573960833
2023-01-30 14:11:20,Monday,9,"52.3019561444444, 10.5410649111111",25.141230199
2023-01-30 14:11:30,Monday,9,"52.30109679, 10.54144939",25.141230199
2023-01-30 14:11:40,Monday,9,"52.30017849, 10.54184728",25.80582128215
2023-01-30 14:11:50,Monday,9,"52.2993715, 10.5421809555556",31.7871410305
2023-01-30 14:12:10,Monday,9,"52.298965, 10.5423637142857",32.8129545620429
2023-01-30 14:12:20,Monday,9,"52.2984668555556, 10.5425305777778",38.9678357513
2023-01-30 14:12:30,Monday,9,"52.29759149, 10.54203213",38.9678357513
2023-01-30 14:12:40,Monday,9,"52.2967845444444, 10.5411212777778",39.0852291399
2023-01-30 14:12:50,Monday,9,"52.29587328, 10.54057491",40.0243762487
2023-01-30 14:13:00,Monday,9,"52.295367, 10.5404338",40.0243762487
2023-01-30 14:13:10,Monday,9,"52.2951444, 10.540381",36.2333179837
2023-01-31 13:19:00,Tuesday,10,"52.2600895, 10.52594922",
2023-01-31 14:14:50,Tuesday,10,"52.2600895, 10.52594922",13.6906946717857
2023-01-31 14:15:00,Tuesday,10,"52.2600895, 10.52594922",14.1599457355
2023-01-31 14:15:00,Tuesday,10,"52.2600895, 10.52594922",14.1599457355
2023-01-31 14:15:10,Tuesday,10,"52.2600895, 10.52594922",14.1599457355
2023-01-31 14:15:20,Tuesday,10,"52.2600895, 10.52594922",14.0771257635
2023-01-31 14:15:30,Tuesday,10,"52.2600895, 10.52594922",13.9943057915
2023-01-31 14:15:40,Tuesday,10,"52.2600895, 10.52594922",13.9943057915
2023-01-31 14:15:50,Tuesday,10,"52.2600895, 10.52594922",14.58059231325
2023-01-31 14:16:00,Tuesday,10,"52.2600895, 10.52594922",15.166878835
2023-01-31 14:16:10,Tuesday,10,"52.2600895, 10.52594922",15.166878835
2023-01-31 14:16:20,Tuesday,10,"52.2600895, 10.52594922",15.34259209045
2023-01-31 14:16:30,Tuesday,10,"52.2600895, 10.52594922",15.5183053459
2023-01-31 14:16:30,Tuesday,10,"52.2600895, 10.52594922",15.5183053459
2023-01-31 14:16:40,Tuesday,10,"52.2600895, 10.52594922",15.5183053459
2023-01-31 14:16:50,Tuesday,10,"52.2600895, 10.52594922",14.869590398
2023-01-31 14:17:00,Tuesday,10,"52.2600895, 10.52594922",14.2208754501
2023-01-31 14:17:10,Tuesday,10,"52.2600895, 10.52594922",14.2208754501
2023-01-31 14:17:20,Tuesday,10,"52.2600895, 10.52594922",14.37814902135
2023-01-31 14:17:30,Tuesday,10,"52.2600895, 10.52594922",14.5354225926
2023-01-31 14:17:30,Tuesday,10,"52.2600895, 10.52594922",14.5354225926
2023-01-31 14:17:40,Tuesday,10,"52.2600895, 10.52594922",14.5354225926
2023-01-31 14:17:50,Tuesday,10,"52.2600895, 10.52594922",14.2895194066
2023-01-31 14:18:00,Tuesday,10,"52.2600895, 10.52594922",14.0436162206
2023-01-31 14:18:10,Tuesday,10,"52.2600895, 10.52594922",14.0436162206
2023-01-31 14:18:10,Tuesday,10,"52.2600895, 10.52594922",14.0436162206
2023-01-31 14:18:20,Tuesday,10,"52.2600895, 10.52594922",14.0158966975
2023-01-31 14:18:30,Tuesday,10,"52.2600895, 10.52594922",13.9881771744
2023-01-31 14:18:40,Tuesday,10,"52.2600895, 10.52594922",13.9881771744
2023-01-31 14:18:50,Tuesday,10,"52.2600895, 10.52594922",13.4776654567
2023-01-31 14:19:00,Tuesday,10,"52.2600895, 10.52594922",12.967153739
2023-01-31 14:19:10,Tuesday,10,"52.2600895, 10.52594922",12.967153739
2023-01-31 14:19:10,Tuesday,10,"52.2600895, 10.52594922",12.967153739
2023-01-31 14:19:20,Tuesday,10,"52.2600895, 10.52594922",13.22407972585
2023-01-31 14:19:30,Tuesday,10,"52.2600895, 10.52594922",13.4810057127
2023-01-31 14:19:40,Tuesday,10,"52.2600895, 10.52594922",13.4810057127
2023-01-31 14:19:50,Tuesday,10,"52.2600895, 10.52594922",13.38847307285
2023-01-31 14:20:00,Tuesday,10,"52.2600895, 10.52594922",13.295940433
2023-01-31 14:20:10,Tuesday,10,"52.2600895, 10.52594922",13.295940433
2023-01-31 14:20:20,Tuesday,10,"52.2600895, 10.52594922",13.17160498225
2023-01-31 14:20:30,Tuesday,10,"52.2600895, 10.52594922",13.0472695315
2023-01-31 14:20:40,Tuesday,10,"52.2600895, 10.52594922",13.0472695315
2023-01-31 14:20:50,Tuesday,10,"52.2600895, 10.52594922",13.46525309635
2023-01-31 14:21:00,Tuesday,10,"52.2600895, 10.52594922",13.8832366612
2023-01-31 14:21:10,Tuesday,10,"52.2600895, 10.52594922",13.8832366612
2023-01-31 14:21:20,Tuesday,10,"52.2600895, 10.52594922",13.7089905901
2023-01-31 14:21:30,Tuesday,10,"52.2600895, 10.52594922",13.534744519
2023-01-31 14:21:40,Tuesday,10,"52.2600895, 10.52594922",13.534744519
2023-01-31 14:21:50,Tuesday,10,"52.2600895, 10.52594922",13.40367450335
2023-01-31 14:22:00,Tuesday,10,"52.2600895, 10.52594922",13.2726044877
2023-01-31 14:22:10,Tuesday,10,"52.2600895, 10.52594922",13.2726044877
2023-01-31 14:22:20,Tuesday,10,"52.2600895, 10.52594922",13.1060825862
2023-01-31 14:22:30,Tuesday,10,"52.2600895, 10.52594922",12.9395606847
2023-01-31 14:22:40,Tuesday,10,"52.2600895, 10.52594922",12.9395606847
2023-01-31 14:22:50,Tuesday,10,"52.2600895, 10.52594922",13.68737605995
2023-01-31 14:23:00,Tuesday,10,"52.2600895, 10.52594922",14.4351914352
2023-01-31 14:23:10,Tuesday,10,"52.2600895, 10.52594922",14.4351914352
2023-01-31 14:23:20,Tuesday,10,"52.2600895, 10.52594922",14.17927429415
2023-01-31 14:23:30,Tuesday,10,"52.2600895, 10.52594922",13.9233571531
2023-01-31 14:23:40,Tuesday,10,"52.2600895, 10.52594922",13.9233571531
2023-01-31 14:23:50,Tuesday,10,"52.2600895, 10.52594922",14.75461269915
2023-01-31 14:24:00,Tuesday,10,"52.2600895, 10.52594922",15.5858682452
2023-01-31 14:24:10,Tuesday,10,"52.2600895, 10.52594922",15.5858682452
2023-01-31 14:24:20,Tuesday,10,"52.2600895, 10.52594922",15.85723676755
2023-01-31 14:24:30,Tuesday,10,"52.2600895, 10.52594922",16.1286052899
2023-01-31 14:24:40,Tuesday,10,"52.2600895, 10.52594922",16.1286052899
2023-01-31 14:24:50,Tuesday,10,"52.2600895, 10.52594922",16.04746479835
2023-01-31 14:25:00,Tuesday,10,"52.2600895, 10.52594922",15.9663243068
2023-01-31 14:25:10,Tuesday,10,"52.2600895, 10.52594922",15.9663243068
2023-01-31 14:25:20,Tuesday,10,"52.2600895, 10.52594922",16.00164201465
2023-01-31 14:25:30,Tuesday,10,"52.2600895, 10.52594922",16.0369597225
2023-01-31 14:25:40,Tuesday,10,"52.2600895, 10.52594922",16.0369597225
2023-01-31 14:25:50,Tuesday,10,"52.2600895, 10.52594922",17.44541376945
2023-01-31 14:26:00,Tuesday,10,"52.2600895, 10.52594922",18.8538678164
2023-01-31 14:26:10,Tuesday,10,"52.2600895, 10.52594922",18.8538678164
2023-01-31 14:26:20,Tuesday,10,"52.2600895, 10.52594922",18.92557603585
2023-01-31 14:26:30,Tuesday,10,"52.2600895, 10.52594922",18.9972842553
2023-01-31 14:26:40,Tuesday,10,"52.2600895, 10.52594922",18.9972842553
2023-01-31 14:26:50,Tuesday,10,"52.2600895, 10.52594922",18.9972842553
2023-01-31 14:26:50,Tuesday,10,"52.2600895, 10.52594922",18.7534110256
2023-01-31 14:27:00,Tuesday,10,"52.2600895, 10.52594922",18.7534110256
2023-01-31 14:27:10,Tuesday,10,"52.2600895, 10.52594922",18.7534110256
2023-01-31 14:27:20,Tuesday,10,"52.2600895, 10.52594922",19.03257821295
2023-01-31 14:27:30,Tuesday,10,"52.2600895, 10.52594922",19.3117454003
2023-01-31 14:27:40,Tuesday,10,"52.2600895, 10.52594922",19.3117454003
2023-01-31 14:27:50,Tuesday,10,"52.2600895, 10.52594922",21.5152295097
2023-01-31 14:27:50,Tuesday,10,"52.2600895, 10.52594922",19.3117454003
2023-01-31 14:28:00,Tuesday,10,"52.2600895, 10.52594922",21.5152295097
2023-01-31 14:28:10,Tuesday,10,"52.2600895, 10.52594922",21.5152295097
2023-01-31 14:28:20,Tuesday,10,"52.2600895, 10.52594922",22.19582803365
2023-01-31 14:28:30,Tuesday,10,"52.2600895, 10.52594922",22.8764265576
2023-01-31 14:28:40,Tuesday,10,"52.2600895, 10.52594922",22.8764265576
2023-01-31 14:28:50,Tuesday,10,"52.2600895, 10.52594922",23.05705452765
2023-01-31 14:29:00,Tuesday,10,"52.2600895, 10.52594922",23.2376824977
2023-01-31 14:29:00,Tuesday,10,"52.2600895, 10.52594922",23.2376824977
2023-01-31 14:29:10,Tuesday,10,"52.2600895, 10.52594922",23.2376824977
2023-01-31 14:29:20,Tuesday,10,"52.2600895, 10.52594922",23.9443341397
2023-01-31 14:29:30,Tuesday,10,"52.2600895, 10.52594922",24.6509857817
2023-01-31 14:29:40,Tuesday,10,"52.2600895, 10.52594922",24.6509857817
2023-01-31 14:29:50,Tuesday,10,"52.2600895, 10.52594922",22.81209893595